대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
development-tools,Git,[생활코딩] 깃(GIT) 입문,초급자,무료,,,,한국어,https://www.udemy.com/course/git-yxee/
development-tools,Kubernetes,Docker Mastery: with Kubernetes +Swarm from a Docker Captain,모든 수준,"33,000",169000.0,21시간 주문형 동영상,"배울 내용
How to use Docker, Compose and Kubernetes on your machine for better software building and testing.
Learn Docker and Kubernetes official tools from an award-winning Docker Captain!
Learn faster with included live chat group (50,000 members!) and monthly live Q&A.
Gain the skills to build development environments with your code running in containers.
Build Swarm and Kubernetes clusters for server deployments!
Setup GitHub Actions to auto-build your images and scan for security vulnerabilities
Hand's-on with best practices for making Dockerfiles and Compose files like a Pro!
Build and publish your own custom images.
Create your own custom image registry to store your apps and deploy in corporate environments.",영어,https://www.udemy.com/course/docker-mastery/
development-tools,Docker,Docker and Kubernetes: The Complete Guide,모든 수준,"37,000",179000.0,21.5시간 주문형 동영상,"배울 내용
Learn Docker from scratch, no previous experience required
Master the Docker CLI to inspect and debug running containers
Build a CI + CD pipeline from scratch with Github, Travis CI, and AWS
Understand the purpose and theory of Kubernetes by building a complex app
Automatically deploy your code when it is pushed to Github!",영어,https://www.udemy.com/course/docker-and-kubernetes-the-complete-guide/
development-tools,Confluence,Learn JIRA with real-world examples (+Confluence bonus),모든 수준,"22,000",99000.0,11.5시간 주문형 동영상,"배울 내용
Understand what JIRA is, benefits of JIRA and how to use JIRA
Understand Scrum - the stakeholders, events and overall flow of work
Understand Kanban flow of work
Use JIRA as a user working within an agile team - creating, working on and searching for issues, customizing dashboards etc.
Use JIRA as a manager of an agile team - configuring agile boards, managing the backlog, sprints and releases etc.
Administer all aspects of JIRA - create users, groups, set permissions, configure issue types, screens, fields, workflows etc.
Use examples presented in this course to customize and use JIRA based on your own unique needs
Get ideas (through examples presented in the course) on how JIRA can be utilized for different scenarios or situations
Learn the basics of Confluence
Learn how you can use both JIRA and Confluence together to work better and be more productive in general",영어,https://www.udemy.com/course/the-complete-guide-to-jira-with-real-world-examples/
development-tools,Alteryx,Alteryx Bootcamp,초급자,"19,000",59000.0,6.5시간 주문형 동영상,"배울 내용
Develop Alteryx Workflows
Create ETL (Extract Transform and Load) Processes
Perform Predictive Analytics Functions
Build Custom Data Transformations
Develop Repeatable Alteryx Macros
Embed custom R code inside Alteryx
Use Alteryx in your Professional Day Job",영어,https://www.udemy.com/course/alteryx-bootcamp/
development-tools,JIRA,"Understanding Jira for users, managers and admins",모든 수준,"17,000",49000.0,7시간 주문형 동영상,"배울 내용
Understand Jira's core features and how it works.
Use Jira more productively.
Benefit from Jira as a team leader or manager.
Set Jira up for your team or company as an administrator.",영어,https://www.udemy.com/course/introduction-to-jira/
development-tools,Git,The Git & Github Bootcamp,초급자,"17,000",79000.0,17시간 주문형 동영상,"배울 내용
Understand how Git works behind the scenes
Explain the difference Git objects: trees, blobs, commits, and annotated tags
Master the essential Git workflow: adding & committing
Work with Git branches
Perform Git merges and resolve merge conflicts
Use Git diff to reveal changes over time
Master Git stashing
Undo changes using git restore, git revert, and git reset
Work with local and remote repositories
Master collaboration workflows: pull requests, ""fork & clone"", etc.
더 보기",영어,https://www.udemy.com/course/git-and-github-bootcamp/
development-tools,CI/CD,"GitLab CI: Pipelines, CI/CD and DevOps for Beginners",중급자,"17,000",69000.0,5시간 주문형 동영상,"배울 내용
What is a pipeline
What is Continuous Integration (CI), Continuous Delivery (CD) and Continuous Deployment (CD)
Automate your build, test & deployment with Gitlab CI
Learn industry ""best practices"" in building CI/CD pipelines
Demonstrate your understanding of building CI/CD pipelines to future employers
Automate your builds, tests, and deployments
Automatic deployments using AWS
Build pipelines with code quality checks, unit tests, API testing
Solve problems with hands-on assignments
Create Merge Requests and review code
더 보기",영어,https://www.udemy.com/course/gitlab-ci-pipelines-ci-cd-and-devops-for-beginners/
development-tools,Entity Framework,Entity Framework in Depth: The Complete Guide,중급자,"17,000",59000.0,6.5시간 주문형 동영상,"배울 내용
Understand the differences between database-first and code-first workflows
Build a domain model using database-first workflow
Build a domain model using code-first workflow (with an existing or a new database)
Use code-first migrations to upgrade or downgrade your database
Override code-first conventions (using data annotations and fluent API)
Query data using LINQ (using query syntax and extension methods)
Use eager loading, lazy loading and explicit loading effectively
Add, update and remove objects
Use additional tools to profile and troubleshoot your applications
Understand what the repository pattern is, what and if you need it, and how to implement it
더 보기",영어,https://www.udemy.com/course/entity-framework-tutorial/
development-tools,Terraform,Terraform for the Absolute Beginners with Labs,초급자,"17,000",69000.0,4.5시간 주문형 동영상,"배울 내용
Gain a good understanding of Infrastructure as Code
Gain confidence working with the HCL format
Gain hands-on experience working with Terraform
Learn to provision AWS infrastructure with Terraform",영어,https://www.udemy.com/course/terraform-for-the-absolute-beginners/
development-tools,Kubernetes,Kubernetes Hands-On - Deploy Microservices to the AWS Cloud,모든 수준,"17,000",79000.0,28시간 주문형 동영상,"배울 내용
Deploy containers to a Kubernetes Cluster
Run Kubernetes in AWS using either EKS or Kops
Monitor a live Kubernetes cluster using Prometheus and Grafana
Analyse system-wide logs using the ELK Stack (ElasticStack); Kibana and ElasticSearch
Handle Alerts in a Kubernetes cluster by notifying Slack Channels
Understand how Requests and Limits work in Kubernetes
Use Kubernetes Horizontal Pod Autoscaling
Configure Ingress Control on a live Kubernetes deployment
Understand Kubernetes StatefulSets
Integrate Kubernetes with a Continuous Deployment System (CD)
더 보기",영어,https://www.udemy.com/course/kubernetes-microservices/
development-tools,DevOps,DevOps MasterClass : Terraform Jenkins Kubernetes Ansible,모든 수준,"17,000",79000.0,65시간 주문형 동영상,"배울 내용
An understanding of DevOps and the modern DevOps Tools Docker, Kubernetes, Jenkins, Docker Swarm, Kubernetes Helm.
The ability as DevOps Engineer to Automate Code Delivery and Deployment Pipeline Using Jenkins.
Complete Understanding of Docker Containers & Docker Swarm Orchestration & Kubernetes.
Learn Building the Apps Dockerize using Docker Containers and Docker File & HELM as DevOps Engineer.
Be DevOps Master in Kubernetes and Kubernetes Administration from Scratch to Advance Level.
Kubernetes Development and Complete Deployment on Kubernetes & Docker Containers.
As CI DevOps Engineer, Jenkins Multiple Integration with Modern Technology Tools like Docker, Code Delivery Pipeline, Git & GitHub .",영어,https://www.udemy.com/course/devops-training/
development-tools,Vim Text Editor,Vim Masterclass,모든 수준,"20,000",88000.0,7시간 주문형 동영상,"배울 내용
Edit plain text files quickly and efficiently using the Vim text editor.",영어,https://www.udemy.com/course/vim-commands-cheat-sheet/
development-tools,CI/CD,Introduction to Continuous Integration & Continuous Delivery,모든 수준,"19,000",25000.0,2.5시간 주문형 동영상,"배울 내용
Understand what Continuous Integration and Continuous Delivery is
Obtain a firm understanding of DevOps
Understand the competitive advantages of using CI and CD in your organization
Find out why companies like NetFlix and Amazon use CI and CD in their daily workflow
Find out about the popular tools for integrating CI and CD into your workflow
See an actual case study of a real project using CI/CD from start to finish",영어,https://www.udemy.com/course/introduction-to-continuous-integration-and-continuous-delivery/
development-tools,Data Visualization,"Complete Course on Data Visualization, Matplotlib and Python",모든 수준,"19,000",59000.0,3.5시간 주문형 동영상,"배울 내용
Learn Matplotlib Anatomy
Customize charts of any complexity with ease
Create a variety of charts, Bar Charts, Line Charts, Stacked Charts, Donut and Pie Charts, Histograms, KDE plots, Violinplots, Boxplots, Auto Correlation plots, Scatter Plots, Heatmaps
Feel comfortable managing various Matplotlib Artists such as Legends, Annotations, Texts, Patches, Lines, Collections, Containers, Axis
Create statistical charts with Seaborn
Visualize data with Matplotlib in OOP
Dual Axis Charts",영어,https://www.udemy.com/course/complete-course-on-data-visualization-matplotlib-and-python/
development-tools,CI/CD,Devops Fundamentals - CI/CD with AWS +Docker+Ansible+Jenkins,모든 수준,"17,000",59000.0,9시간 주문형 동영상,"배울 내용
You will know how to Practically Implement Continuous Integration & Delivery for any Projects
Understand working with AWS Cloud Linux Servers from Scratch to Setup Deployment
Real time hands on Deploying Apps into Dockerized Containers by setting up Dockers in AWS
Knowledge on Ansible tool to automate the Scripts/tasks in any Linux Servers
Ability to achieve Continuous Integration with Ansible + Docker + Jenkins + GIT
Git Web Hook Integration with Jenkins to achieve Continuous Integration Solution",영어,https://www.udemy.com/course/devops-fundamentals-aws/
development-tools,Git,The Complete Git Guide: Understand and master Git and GitHub,모든 수준,"19,000",79000.0,23시간 주문형 동영상,"배울 내용
Deeply understand how Git works under the hood
Use Git not just in terminal but also in graphical user interfaces like GitHub Desktop, SourceTree, Visual Studio Code
Learn different GIt objects - blobs, trees, commits and annotated tags
Create local and remote Git repositories
Perform basic and advanced Git operations
Learn how to perform rebasing and merging of the branches
Learn what is pull request and how to create pull request at GitHub
Contribute to public repositories using technique of forks and pull requests from the forked repository
Understand what is semantic versioning and how to use Git Tags in order to create software release versions
Learn advanced Git operations - squashing, cherry-picking, amending, reverting commits.",영어,https://www.udemy.com/course/git-and-github-complete-guide/
development-tools,AWS Certified Developer - Associate,AWS Certified Developer Associate Practice Exams,모든 수준,"17,000",69000.0,,,영어,https://www.udemy.com/course/aws-certified-developer-associate-practice-exams-amazon-dva-c01/
development-tools,Apache Kafka,Apache Kafka Series - Confluent Schema Registry & REST Proxy,중급자,"17,000",69000.0,4.5시간 주문형 동영상,"배울 내용
Write simple and complex Avro Schemas
Create, Write and Read Avro objects in Java
Write a Java Producer and Consumer leveraging Avro data and the Schema Registry
Learn about Schema Evolution
Perform Schema evolution using the command line and in Java
Utilize the REST Proxy using a REST Client",영어,https://www.udemy.com/course/confluent-schema-registry/
development-tools,Articulate Storyline,Create eLearning Courses with Articulate Storyline 360,초급자,"17,000",23000.0,14.5시간 주문형 동영상,"배울 내용
Ability to create engaging eLearning courses
Create instructional eLearning interactions",영어,https://www.udemy.com/course/create-elearning-courses-with-articulate-storyline-360-or-3/
development-tools,DevOps,Learn Devops: Continuously Deliver Better Software,모든 수준,"20,000",25000.0,4.5시간 주문형 동영상,"배울 내용
Apply DevOps in your team
Understand Continuous Delivery
Automate the Software Development Lifecycle (SDLC)
Automate the deployment process
Reduce release time
Release better software
Build a highly available and fully scalable application
Deploy microservices using Docker and Kubernetes
Automate using Ansible and Chef",영어,https://www.udemy.com/course/learn-devops-continuously-deliver-better-software/
development-tools,Open API Specification,OpenAPI: Beginner to Guru,모든 수준,"17,000",59000.0,5시간 주문형 동영상,"배울 내용
Learn to define APIs using OpenAPI Specifications
Create awesome API Documentation with Swagger UI
Edit OpenAPI Specifications in Swagger Hub",영어,https://www.udemy.com/course/openapi-beginner-to-guru/
development-tools,Docker,Docker - Hands On for Java Developers,모든 수준,"17,000",59000.0,8.5시간 주문형 동영상,"배울 내용
Use Docker on production quality Java systems.
Distribute systems across multiple nodes in a cluster
Publish your own images on DockerHub
Know the differences between images and containers
Build your own containers from Dockerfiles
Integrate Docker into your build process",영어,https://www.udemy.com/course/docker-hands-on/
development-tools,JIRA,The Complete JIRA Agile Project Management Course,초급자,"20,000",26000.0,2시간 주문형 동영상,"배울 내용
Learn how to configure and customize board components, swimlanes, columns & layouts to help your team visualize work in progress with ease
Create and understand the key differences between JIRA Scrum and Kanban boards
Understand the key differences between Epics, Stories, Sub-Tasks and Bugs
Understand the JIRA issue workflow and how to create issues
Leverage burndown, control and cumulative flow charts for reporting",영어,https://www.udemy.com/course/the-complete-jira-agile-project-management-course/
development-tools,Version Control,Git & GitHub For Beginners - Master Git and GitHub (2022),초급자,"20,000",69000.0,9.5시간 주문형 동영상,"배울 내용
Understand some ""Common Problems"" developers face (without Git)
Learn what is Version Control System (VCS )
Download & Install Git Source Control System
Create ""First Git Project"" (Initialize a Git Repository)
Learn the key concepts of ""Git Basic Workflow""
Understand the difference between ""Git Untracked"" and ""Git Tracked"" files
3 stages: Working Directory - Git Staging Area - Git Repository
Learn Git Common Commands - ""git status"", ""git add"", ""git commit"", ""git log""
Review Changes using ""git diff""
Unstage & Revert - Important Git and GitHub functionalities
더 보기",영어,https://www.udemy.com/course/git-and-github-crash-course/
development-tools,Git,Git & GitHub Complete Masterclass : Beginner to Git Expert,모든 수준,"22,000",27000.0,14시간 주문형 동영상,"배울 내용
Build rock solid foundation in Git and related concepts
Learn Git installation on multiple platforms
Learn how to configure git repository in 3 ways
Learn how to modify, add and commit artifacts
Learn how to inspect Git repository using status and log checks
Learn Git branching basics
Learn to basics of public key cryptography
Learn GitHub and how use and manage the web based Git repository
Learn how to communicate with GitHub from local repository
Learn HTTPS and SSH connection with GitHub
더 보기",영어,https://www.udemy.com/course/git-basic-concept-fundamentals-github/
development-tools,GitHub,GitHub Actions - The Complete Guide,초급자,"17,000",79000.0,10.5시간 주문형 동영상,"배울 내용
Use GitHub Actions to build automated workflows & processes
Automate code-based and project-based tasks
Run simple and complex workflows on a broad variety of triggers
Build powerful CI / CD workflows, including runtime configuration, security and conditional execution
Build custom actions or leverage public community solutions
How to secure GitHub Action workflows",영어,https://www.udemy.com/course/github-actions-the-complete-guide/
development-tools,CMake,Master CMake for Cross-Platform C++ Project Building,초급자,"17,000",49000.0,3.5시간 주문형 동영상,"배울 내용
CMake Commands and Terminologies
Importance of Make and CMake
Importing and Exporting Packages
CMake's Scripting Mode
Configure Project Building using Cache Variables
Linking against External Libraries",영어,https://www.udemy.com/course/master_cmake/
development-tools,DevOps,More than Certified in Terraform,초급자,"17,000",79000.0,12.5시간 주문형 동영상,"배울 내용
Terraform
Infrastructure as Code
Docker
AWS
Devops
Hashicorp Configuration Language
Terraform Cloud",영어,https://www.udemy.com/course/terraform-certified/
development-tools,Data Analysis,Fundamentals of Watson Analytics,모든 수준,"19,000",25000.0,1시간 주문형 동영상,"배울 내용
Learn the Fundamentals of Watson Analytics
Importing, joining, and refining data
Using natural language querying
Understanding key drivers
Data, discovery, and display
Displaying insights and interpreting decision trees",영어,https://www.udemy.com/course/fundamentals-of-watson-analytics/
development-tools,Alexa Development,Comprehensive Alexa Skill Development course (2018 Updated),모든 수준,"17,000",48000.0,9.5시간 주문형 동영상,"배울 내용
Develop Alexa skills using Alexa Skills Kit (ASK) and publish skills to Alexa Skill Store
Develop Alexa Skills using AWS Lambda function or Web Service as an end point
Create Skills using Account linking feature of Alexa Skills Kit, so that you can link Alexa user with use in your system
Do automated testing of Alexa Skills using Mocha test framework or Python Unittest framework
Learn how to access external APIs from your Alexa Skills
Learn how to access external database like AWS DynamoDB from your Alexa Skill to store per user information
Learn how to setup your local environment and AWS CLI, so that you can automate the process of uploading Alexa Skills from your local machine
Learn how to use FLASK-ASK framework to develop Alexa Skills
Create your own custom skills for Amazon Echo, Echo dot devices",영어,https://www.udemy.com/course/comprehensive-alexa-skill-development-course/
development-tools,Docker Swarm,Docker Swarm Mastery: DevOps Style Cluster Orchestration,중급자,"17,000",69000.0,9.5시간 주문형 동영상,"배울 내용
Create a multi-node highly-available Swarm cluster on Linux and Windows.
Remotely orchestrate complex multi-node systems from macOS, Windows, or Linux.
Update your containers using rolling updates, healthchecks, and rollbacks.
Ensure zero-downtime updates by understanding service startup and shutdown details.",영어,https://www.udemy.com/course/docker-swarm-mastery/
development-tools,Git,"Get Git Smart Course: Learn Git in Unity, SourceTree, GitHub",초급자,"48,000",59000.0,4시간 주문형 동영상,"배울 내용
Learn the key concepts of the Git source control system
Install git on Windows, MacOS and Linux
Install the slick visual tool SourceTree on Windows, MacOS and Linux
Be aware of other visual tools including GitKracken and GitHub Desktop
Use .gitignore files intelligently to track only what matters
Create ""feature branches"" to allow you to explore new ideas safely
""Push"" your work to GitHub or BitBucket for backup & sharing
Understand how to use the command line when necessary
Understand more about how the tool you use really works by watching file changes
Be prepared to collaborate on your project with others professionally",영어,https://www.udemy.com/course/git-smart-learn-git-the-fun-way-with-unity-games/
development-tools,JIRA,JIRA Visual Reference: Issue Administration,모든 수준,"20,000",48000.0,3.5시간 주문형 동영상,"배울 내용
After watching this course you'll have a firm understanding of every section in the Issue Administration area of JIRA.
After watching this course, you'll have a great idea of what JIRA is capable of doing so you'll know how to boost your team's performance in JIRA.
Perhaps best of all, you don't have to memorize everything in this course. Just come back to the individual videos in this course to get a refresher on exactly what you need.",영어,https://www.udemy.com/course/jira-visual-reference-issue-administration/
development-tools,Docker,Docker: A Project-Based Approach to Learning,모든 수준,"20,000",69000.0,4.5시간 주문형 동영상,"배울 내용
How to install, configure, and manage Docker host systems and Docker containers. Linux, Mac, and Windows are covered.
Hands-on exercises and projects complete with step-by-step, command-by-command instructions. You'll not only learn Docker concepts, but you'll be able to actually USE them in real-world situations.
Best-practices for creating custom Docker images using Dockerfiles.
How to dockerize any application, including your very own custom-written applications.
How to create a private Docker registry to safeguard sensitive data. Perfect for enterprise or corporate environments. (It's like having your own private Docker hub.)
How to create multi-container applications the right way using Docker networks.
And much, much more...",영어,https://www.udemy.com/course/docker-tutorial/
development-tools,ServiceNow,All You Need to Know About REST Integration In ServiceNow,초급자,"19,000",25000.0,5.5시간 주문형 동영상,"배울 내용
Get knowledge on configuring REST integration
Have Knowledge on ServiceNow platform to complete the integration between two ServiceNow instances
Integrate two ServiceNow instances
Send REST calls from ServiceNow
Receive REST calls and parse them using Import API",영어,https://www.udemy.com/course/servicenow-rest-integration/
development-tools,Git,Git & GitHub Masterclass,모든 수준,"20,000",25000.0,11.5시간 주문형 동영상,"배울 내용
Use Git and GitHub in the way that modern development teams use them.
Understand the ideal structure of a repository.
Learn how GitHub will enable great collaboration in a development team.
Master the git commands that will help you explore any repository.
Leverage Markdown in your GitHub repositories.
Publish your repositories in public websites through GitHub Pages.
Feel comfortable contributing to a repository, whether open source or as part of your job.
Understand how GitHub is the foundation for more advanced development practices such as CI/CD and DevOps.",영어,https://www.udemy.com/course/git-and-github-masterclass/
development-tools,Docker,Docker for Node.js Projects From a Docker Captain,중급자,"59,000",69000.0,8시간 주문형 동영상,"배울 내용
Optimize your local development setup for NodeJS in Docker
Operate smoothly in a team of NodeJS developers using Docker and Compose
Improve the speed and reliability of your Node builds and testing using Docker
Get the best NodeJS tweaks to use for dev, test, and prod
Design NodeJS images for use with Kubernetes and Swarm
Learn about security scanning and locking-down your NodeJS apps",영어,https://www.udemy.com/course/docker-mastery-for-nodejs/
development-tools,JIRA,Leading Agile Teams with Jira Software Cloud,모든 수준,"17,000",59000.0,8.5시간 주문형 동영상,"배울 내용
What is Jira, and how does it fit into the rest of the Atlassian product suite
Jira's terminology and getting started with a Jira Software Cloud subscription
How to navigate the interface and set up the software for first-time use
Begin creating projects using Jira’s Scrum and Kanban project templates
Understand processes for adding team members, configuring workflows, setting up and customizing Scrum and Kanban boards
Start creating and managing a project backlog with epics, user stories, issues, tasks, and bugs
Learn to estimate and prioritize issues
Plan and execute a Scrum sprint and/or lead a Kanban team
Use and customize reports to track progress
Administer a Jira site for an organization
더 보기",영어,https://www.udemy.com/course/leading-agile-teams-with-jira-software-cloud/
development-tools,AWS CodePipeline,AWS CodePipeline Step by Step,모든 수준,"59,000",69000.0,10시간 주문형 동영상,"배울 내용
Create CI/CD pipelines using AWS CodePipeline to automate your deployments to Amazon EC2, ECS and S3.
Use AWS CodeCommit, AWS CodeBuild, AWS CodeDeploy with AWS CodePipeline.
Learn AWS CodeDeploy in-place all-at-once, rolling and blue-green deployments with EC2 auto scaling and load balancing.
Build your Docker images With CodeBuild and deploy them to ECS as rolling deployments with CodePipeline.
Use AWS CloudFormation with AWS CodePipeline to create and delete stacks automatically in each execution.
Configure manual approval actions and pipeline notifications on your pipelines.
View AWS CodeBuild build logs and AWS CodeDeploy deployment logs.
Understand how AWS CodePipeline works in detail.",영어,https://www.udemy.com/course/aws-codepipeline-step-by-step/
development-tools,Salesforce Lightning,Salesforce Lightning: Learn about Salesforce Lightning,모든 수준,"19,000",25000.0,5.5시간 주문형 동영상,"배울 내용
Navigate the Salesforce Lightning interface
Learn about Salesforce Lightning UI features
Know where to go in the setup area to make customizations
Create dynamic reports and dashboards
View Lightning on a mobile device
Train other users on common day-to-day activities within Lightning",영어,https://www.udemy.com/course/salesforce-lightning-ui/
development-tools,ChatGPT,Introduction to OpenAI API & ChatGPT API for Developers,모든 수준,"17,000",23000.0,2시간 주문형 동영상,"배울 내용
Understand the fundamentals of OpenAI and ChatGPT APIs
Register for an OpenAI account and get an API key
Understand key concepts: prompts, models, & tokens
Use the AI model behind ChatGPT
Use Postman to work with the OpenAI API
Navigate and utilize the OpenAI Playground effectively
Differentiate between GPT-3.5 models and their use cases
Generate images with DALL-E (Image API)
Transcribe speech using the Whisper API
Learn how to manage API costs effectively
Configure OpenAI models for creative output (temperature)
더 보기",영어,https://www.udemy.com/course/introduction-to-openai-api-chatgpt-api-chatgpt-plugins/
development-tools,Git,Master Git and GitHub in 5 Days: Go from Zero to Hero,모든 수준,"17,000",59000.0,5.5시간 주문형 동영상,"배울 내용
Understand what git is and how it works
Comprehend the differences between git and Github
Work with Git Merges and Merge Conflicts
Understand the use of git at an organizational level
Discover specific GitHub features
Learn how to push and pull code from Github
Understand how to use commands such as git diff
Learn how to rollback changes using a variety of git commands",영어,https://www.udemy.com/course/master-git-and-github-in-5-days-go-from-zero-to-hero/
development-tools,Git,Git & Github Master Course(2022),모든 수준,"19,000",25000.0,11시간 주문형 동영상,"배울 내용
Understand Version Control Systems
Master Git, the most popular VCS
Git Workflow - Staging area, git commits, git diff
Branching - Creating and Merging Branches
Deploying a Git Repository on Github
Using Github Pages to deploy websites
How to collaborate as a team
Moving back and forth in git timeline
Advanced Git Features - Rebasing, Stashing, Branching, Merge Conflicts
Project Work - Create a Web Portfolio",영어,https://www.udemy.com/course/git-github-master-course/
development-tools,GitHub,"Git & GitHub with Eclipse, Android studio & IntelliJ",모든 수준,"19,000",79000.0,8시간 주문형 동영상,"배울 내용
Understand what Git is, and how to use it.
Save your software projects in Git
Be able to clone Git projects from the Internet
Upload projects to Git enabled web repositories like GitHub
Access Git inside popular IDE's such as Eclipse, IntelliJ and Android Studio",영어,https://www.udemy.com/course/git-bootcamp-with-github-learn-step-by-step/
