대분류,소분류,강의명,난이도,가격(현재가격),가격(원래가격),총소요시간,강의소개,언어,출처
no-code-development,Airtable,Airtable - The Complete Guide to Airtable - Master Airtable,모든 수준,"17,000",59000.0,7.5시간 주문형 동영상,"배울 내용
Become an expert at using Airtable to manage your project's data, views, and workflows
Create an Airtable database, with rich field logic inputs, table linkages, and custom layouts
Define and create views based on several different types, like grids, calendar, Kanban, timeline, and many more
Build sophisticated analysis using custom filters, sorts, and groups
Add customizable forms that allow users to add and update records
Create robust visualizations (charts, graphs, analytics) that sit on top of your data
Perform analysis and build insights on your data with Airtable's extensible app library
Build and automate workflows using your data, including sending emails, updating records, making tweets, and creating alerts
더 보기",영어,https://www.udemy.com/course/airtable-the-complete-guide-to-airtable/
no-code-development,Web Development,The Bubble Beginners Bootcamp Course,초급자,"17,000",59000.0,11.5시간 주문형 동영상,"배울 내용
Building a dashboard style application
Mastering the Bubble editor
Setting up the database
Running workflows
Responsive design
UX design
and much more...",영어,https://www.udemy.com/course/the-bubble-beginners-bootcamp-course/
no-code-development,Bubble Visual Programming,Complete Bubble Developer Course: Build Apps Without Coding,모든 수준,"17,000",59000.0,10시간 주문형 동영상,"배울 내용
Build fully functional web and mobile apps without coding completely on your own.
Create beautiful user interfaces with an amazing user experience.
Deploy your app to the world and launch your startup.
Design elegant workflows, databases, APIs and a whole lot more.",영어,https://www.udemy.com/course/build-fully-functional-apps-without-coding-using-bubble/
no-code-development,Salesforce Development,Salesforce Flows: Get Started with Lightning Flow Builder,모든 수준,"19,000",25000.0,5시간 주문형 동영상,"배울 내용
Salesforce Lightning Flow builder
Salesforce flow builder resources
Salesforce Flow builder elements
Salesforce Visual workflow
Invoking flows from Salesforce Objects
Working with salesforce screen flows
Invoking salesforce flows from process builder
Invoking Salesforce flows from custom button
Creating salesforce autolaunched flows
Scheduling salesforce Flows
Using loops, decisions, assignments, get, create, and update elements in salesforce flow builder",영어,https://www.udemy.com/course/salesforce-lightning-flow-builder/
no-code-development,Machine Learning,No-Code Machine Learning: Practical Guide to Modern ML Tools,모든 수준,"20,000",26000.0,6.5시간 주문형 동영상,"배울 내용
Master Machine Learning fundamentals without any intimidating mathematics and without writing a single line of code!
Build, Train and Deploy machine learning models that could predict loan default using customer features such as income and loan term using Microsoft Azure.
Master Google Vertex AI to automate the process of building and training machine learning models at scale.
Understand trained machine learning models by exploring feature importance.
Learn how to create multiple experiments using DataRobot AI and perform hyperparameter optimization.
Learn how to train multiple cutting-edge machine learning models using DataRobot AI and deploy the best model.",영어,https://www.udemy.com/course/no-code-machine-learning/
no-code-development,Wix,Master Wix - Create a Wix Website in 1 hour,초급자,"19,000",25000.0,1시간 주문형 동영상,"배울 내용
Create Responsive Wix Websites
Master Wix Website Builder
Learn Wix Website Customization
Start Wix Freelancing Career",영어,https://www.udemy.com/course/master-wix-create-a-wix-website-in-1-hour/
no-code-development,WordPress for Ecommerce,How to Make an eCommerce Website with WordPress For Beginner,초급자,"19,000",25000.0,4시간 주문형 동영상,"배울 내용
What is wordpress
What is domain & hosting
From Where You can Purchase domain and hosting
How to install wordpress in you hosting
How to login and logout from wordpress website
How to change the title and tagline of the wordpress website
How to change the password, admin panel theme and permalink of your website
How to install themes and plugins
How to import premade Astra Demo (starter templates plugin)
How to Configure Woocommerce Settings
How to create a Simple Products
How to add product categoreis and tags.
더 보기",영어,https://www.udemy.com/course/how-to-make-an-ecommerce-website-with-wordpress-elementor-for-beginner/
no-code-development,Wix,Complete Guide to Velo by Wix: Go From Zero to Hero!,초급자,"17,000",59000.0,14시간 주문형 동영상,"배울 내용
Learn Velo Code for Wix while building a fully functional 'jobs listing' website!
Allow job seekers to browse for jobs using conditional filters and keyword searches
Allow job seekers to submit their CV and cover letter to apply for jobs
Allow recruiters to sign-up, login, logout, create, update and manage their profiles
Allow recruiters to post job adverts to the jobs board and later edit their jobs if need be
Allow recruiters to access the job seeker applications for each of their jobs advertised
Allow recruiters to pay for their job listings before they are live on the jobs board website
Allow recruiters to see how many job seekers have viewed each of their job postings
Over 30 minutes of this course is free to try before you enroll!
... and much more!",영어,https://www.udemy.com/course/the-applied-guide-to-corvid-aka-wix-code-from-beginner/
no-code-development,ChatGPT,Make Python Programs with ChatGPT with Zero Coding Skills,초급자,"17,000",23000.0,3시간 주문형 동영상,"배울 내용
You will learn how to generate working Python programs with ChatGPT.
You will learn how to execute the generated code on your computer.
You will learn how to use ChatGPT to generate Python scripts that automate things.
You will learn how to use ChatGPT to generate Python scripts that analyze and visualize data.
You will learn how to use ChatGPT to generate Python programs to build web apps.
You will learn how to use ChatGPT to generate Python programs for desktop GUI apps.
You will gain hands-on experience through practical examples and projects.
You will develop a solid foundation in using ChatGPT to generate Python code without any prior programming experience.",영어,https://www.udemy.com/course/turn-ideas-into-python-programs-with-chatgpt/
no-code-development,WordPress,How to Make a Website Without Coding- WordPress & Web Skills,모든 수준,"19,000",25000.0,9시간 주문형 동영상,"배울 내용
Learn to create a business site with testimonials, clear calls to action, and eCommerce capabilities to sell products online
Learn to create a blog with images, video, email capture forms, and beautiful share buttons
Learn to create an online resume/portfolio with visual representation of skills, lightbox for displaying portfolio images, and a simple contact form for others to get in touch
Choose the right domain name for your site
Get your web hosting set up
Learn how to make a logo
Learn to optimize your website for search engines
Learn to add and manage content on your website
더 보기",영어,https://www.udemy.com/course/make-a-website-without-code-wordpress-course/
no-code-development,DevOps,50 DevOps Interview Questions & Answers - 2023,모든 수준,"17,000",49000.0,6.5시간 주문형 동영상,"배울 내용
Prepare for Devops interviews
Get to know Devops interview questions that could be asked in the interview and how to answer them
Evaluate your knowledge on Devops
Know how to answer Devops questions in the interview",영어,https://www.udemy.com/course/50-devops-interview-questions-answers/
no-code-development,Elementor,Professional WordPress Web Development with Elementor 2023,모든 수준,"17,000",23000.0,36시간 주문형 동영상,"배울 내용
Build a strong foundation in WordPress, Woocommerce, and cPanel web hosting administration.
Create stunning websites using the FREE version and utilize its basic and general widgets.
Unlock advanced functionalities with the PRO version and explore dozens of professional widgets.
Learn how to design and develop a robust and engaging blogging platform.
You will Learn Industry skills to manage projects
Understand pop-up creation, conditions, triggers, and advanced rules for effective website engagement.
Explore seamless integration of Woocommerce with Elementor Pro for dynamic e-commerce websites.
Gain hands-on skills by developing 5 complete projects from scratch, showcasing your expertise.",영어,https://www.udemy.com/course/professional-wordpress-web-development-course-with-elementor/
no-code-development,Microsoft Power Apps,Mastering Microsoft Power Apps 2023: From Zero to Hero,모든 수준,"17,000",23000.0,21시간 주문형 동영상,"배울 내용
Lay a solid foundation towards becoming a Power Apps expert
Become empowered to create customized apps to automate workflows and streamline business processes
Learn how to make your Power Apps responsive and integrated with other apps
Understand the basics of Power Apps dashboard, controls, forms, and connectors
Learn how to effectively use and apply collections and variables
Get hands-on experience in designing and optimizing apps
Master the monitoring and maintenance techniques for Power Apps
Get practical with real-world projects like the 'Expense Tracker' and 'Absence Manager'
Explore various controls and functions, such as forms, buttons, galleries, variables, and more
Gain knowledge on error handling and working with connectors",영어,https://www.udemy.com/course/mastering-microsoft-power-apps/
no-code-development,Mobile App Design,Build Mobile Apps Without Coding - The Complete Guide,초급자,"17,000",49000.0,11시간 주문형 동영상,"배울 내용
Learn to build mobile apps without code from scratch. No previous experience required
Build three fully functional mobile apps from scratch (including a Tinder clone,) without writing a single line of code
Master the fundamentals of Glide, one of the most popular no-code mobile app building platforms
Learn multiple ways to monetize your apps by selling them as templates or becoming a Glide affiliate
Learn how to get certified as a no-code Glide developer and make a living making apps.",영어,https://www.udemy.com/course/build-mobile-apps-without-coding-the-complete-guide/
no-code-development,Augmented Reality,Build Augmented Reality App Without Coding Using Unity.,모든 수준,"17,000",23000.0,1.5시간 주문형 동영상,"배울 내용
Skills to build beautiful real-world Augmented Reality applications from scratch.
Learn to integrate complex 3D models with your Augmented Reality application.
Have a thorough understanding of good practices and principles of Unity and Augmented Reality Development.
Build and deploy AR applications for Android, iPhone, Windows, Linux and Mac.
Download free and compatible 3D models for designing AR applications.
Everything you need to know to build amazing Augmented Reality applications.",영어,https://www.udemy.com/course/build-augmented-reality-app-without-coding-using-unity/
no-code-development,Elementor,Wordpress Elementor Course: Develop Site Without Coding,초급자,"17,000",23000.0,3.5시간 주문형 동영상,"배울 내용
Elementor Installation
Supporting Plugins
Create Site from Scratch
Elementor Functionality
Customization of Elementor
Free and Pro Version of Elementor",영어,https://www.udemy.com/course/wordpress-elementor-course-develop-site-without-coding/
no-code-development,WordPress,Wordpress for beginners :Build Websites Fast without Coding,모든 수준,"19,000",25000.0,5시간 주문형 동영상,"배울 내용
Create websites with no coding experience
Create online stores with no coding experience
Have the skills necessary to make money selling services or websites",영어,https://www.udemy.com/course/wordpress-create-websites-fast-wo-coding-and-make-money/
no-code-development,WordPress,Easy Wordpress course: build your first Wordpress website!,모든 수준,"19,000",25000.0,2.5시간 주문형 동영상,"배울 내용
Build almost any kind of Website using Wordpress for yourself or for friends and customers.
How to choose a theme (design template) for your Wordpress site, how to change it if you change your mind and how to customize the theme.
How to install your new website and get it online in less then 7 minutes.
How to import ready-made beautiful websites in minutes! (So you never have to pay a graphic designer...)
How to add thousands of plugins to your sites like a store, gallery, forms, and anything else you can think of!
How to use the amazing Drag and Drop ""Elementor"" system to easily make your site even greater!
How to setup your website's menu.
How to add widgets to your site (those little things on the side of your site like news ticket, search field etc.)
더 보기",영어,https://www.udemy.com/course/easy-wordpress-course/
no-code-development,Automation,The Complete 'No Code' Automation Course: Build 18 Projects,모든 수준,"17,000",49000.0,3.5시간 주문형 동영상,"배울 내용
How To Build A Web Scraper For Competitor Price Monitoring - Without Code.
How To Turn A Web Scraper & Scraped Data into An API - Without Code.
How To Automatically Populate A Database With Data - Without Code.
How To Create An Automated Sales Pipeline Database - Without Code.
How To Build An Automated Content Curator - Without Code.
How To Create A Social Media Post Scheduler - Without Code.
How To Automate Marketing (Prospect Generation) Tasks - Without Code.
How To Create A Data-Driven Content Idea Generator - Without Code.
How To Create An Automated Sentiment Analyzer - Without Code.
How To Create An Automated Data Enrichment Workflow - Without Code.
더 보기",영어,https://www.udemy.com/course/no-code-automation/
no-code-development,WordPress,Create A WordPress Website 2020 | Elementor PRO Tutorial,초급자,"19,000",25000.0,2시간 주문형 동영상,"배울 내용
How To Make A WordPress Website.
How To Use Elementor Pro.
How To Start A Web Design Agency.",영어,https://www.udemy.com/course/create-a-wordpress-website-2020-elementor-pro-tutorial/
no-code-development,Elementor,Lead Generation Masterclass: Create Web-pages with Elementor,모든 수준,"19,000",69000.0,8.5시간 주문형 동영상,"배울 내용
Design converting and advanced lead page / squeeze page / landing page
Design interactive and animated lead page / squeeze page / landing page
Integrate optin / signup / popup form into lead page / squeeze page / landing page
Carry out lead generation campaign / capture subscribers
Perform lead generation funnel and earn sales / affiliate commissions
Perform email marketing campaign / welcome email & automations
Learn relevant WordPress Plugins to relish lead generation funnel
Learn to grab quick sale or commission via lead generation funnel
Build up audience, personal branding and traffic
Download ""proven"" lead page and confirmation page templates
더 보기",영어,https://www.udemy.com/course/lead-generation-masterclass-funnel/
no-code-development,Microsoft Power Automate,Advanced RPA - Microsoft Power Automate With AI Builder,초급자,"19,000",25000.0,2시간 주문형 동영상,"배울 내용
By the end of the course, You will get, Complete Knowledge on Power Automate for AI Builder
You will learn, How to create Microsoft Flow with AI Builders",영어,https://www.udemy.com/course/microsoft-power-automate-with-ai-builder/
no-code-development,WordPress Plugins,How To Make an eCommerce Website With Wordpress + Elementor,초급자,"19,000",25000.0,2시간 주문형 동영상,"배울 내용
Learn How To Create an eCommerce Website With Wordpress
How To Use WooCommerce
How To Use The Elementor Page Builder",영어,https://www.udemy.com/course/how-to-make-an-ecommerce-website-with-wordpress-elementor/
no-code-development,WordPress,WordPress Practice Tests & Interview Questions (Basic/Adv),모든 수준,"17,000",23000.0,,,영어,https://www.udemy.com/course/wordpress-practice-tests-and-interview-questions-basic-advanced/
no-code-development,WordPress,WordPress for Beginners 2023 - No Code WordPress Masterclass,모든 수준,"17,000",23000.0,10시간 주문형 동영상,"배울 내용
Design a complete WordPress website from start to finish with total confidence
Understand SEO concepts and apply them to your own site to attract more site visitors
Define WordPress terminology to help you hold your own in any WordPress discussion
Practice WordPress by installing on your own computer for free, or on any third-party host
Answer 5 important planning questions to define who you're designing for and how you want your website to look
Master WordPress's ""Gutenberg Block Editor"" to insert new design elements anywhere, without coding
Create a feature-rich website by assembling WordPress Plugins that work for YOU
Get familiar with WordPress's layout and work areas to improve your productivity
Create new ""Pages"" and ""Blog Posts,"" and understand the importance of content creation for SEO
Develop your own styles and push site-wide changes through full site editing with the ""Site Editor""
더 보기",영어,https://www.udemy.com/course/wordpress-for-non-coders/
no-code-development,WordPress,WordPress for Beginners: Complete Master Course (Sinhala),모든 수준,"17,000",59000.0,11.5시간 주문형 동영상,"배울 내용
Install Wordpress on your PC or Mac computer, so you can learn without having to pay hosting or domain fees.
Anyone may learn how to use Wordpress to create a useful, attractive, and responsive website by taking this course.
Navigate around the Wordpress dashboard, know what everything does and how to use it.
Recognize the core components of Wordpress
How to create pages and posts properly and understand the difference between the pages and posts.
How to Create personalized menus and navigational systems that are helpful to both visitors and search engines.
Use post categories and tags appropriately, and be aware of how doing so might harm your search engine rankings.
learn how to set up Wordpress for the greatest outcomes.
더 보기",영어,https://www.udemy.com/course/wordpress-for-beginners-complete-master-course-sinhala/
no-code-development,Chatbot,How to Build Chatbot with Google DialogFlow,초급자,"17,000",39000.0,7시간 주문형 동영상,"배울 내용
The students will learn how to build professional chatbots
The students will learn that how to integrate chatbot with Facebook Messenger
The students will learn that how to integrate chatbot with WhatsApp and Twilio
The students will learn that how to integrate chatbot with Twitter
The students will learn that how to integrate chatbot with Slack
The students will learn that how to integrate chatbot with ReactJS, VueJs and Wix websites
The students will learn that how to create Backend REST API with Python for Chatbots
The students will learn that how to integrate Chatbot with Firebase Real Time Database
The students will learn how to create Crypto Currency Price Tracker Chatbot
The student will learn that how to create Human Handoff functionality",영어,https://www.udemy.com/course/how-to-build-chatbot-with-google-dialogflow/
no-code-development,Bubble Visual Programming,Build web applications without writing any code with bubble,초급자,"19,000",25000.0,3시간 주문형 동영상,"배울 내용
Build a Photo Sharing Web App from scratch
Build a Todo list App from scratch
Build a user registration and signup system from scratch
Create database and database fields
Create workflow events and actions
Install and use pluggins in your apps
Create multi pages for your applications
Design applications using bubble application editor
Display data using repeating groups
Nest elements inside popups
Using floating groups
Nest elements inside groups
Implement security using privacy rules
Test application in development and live environment
더 보기",영어,https://www.udemy.com/course/build-web-applications-without-writing-any-code-with-bubble/
no-code-development,WordPress,WordPress Masterclass 2023 - Build 10 WordPress Websites,초급자,"17,000",23000.0,38.5시간 주문형 동영상,"배울 내용
Master WordPress: Dive into the world's most popular content management system and unleash its power.
Woocommerce Essentials: Learn to create e-commerce websites using the leading platform in the industry.
Advanced Woocommerce: Enhance your online store with features like Pdf Invoicing and cryptocurrency payments.
Design with Ease: Utilize Elementor, a powerful page builder, to craft visually captivating websites.
Free & Pro Elementor: Explore both versions and leverage advanced features for professional-grade designs.
Hands-On Experience: Work on 10 diverse projects, gaining real-world skills in e-commerce, business, and more.",영어,https://www.udemy.com/course/wordpress-crash-course-for-absolute-beginners/
no-code-development,Web Development,1 Hour Website - Build a Website in 1 Hour,모든 수준,"17,000",23000.0,1시간 주문형 동영상,"배울 내용
How to create a Responsive 1 Page Website in 1 Hour
Methods to design a unique logo and create effective branding for your company
A fast, simple way to create persuasive messaging to attract sales
The basics of using no-code tools such as Carrd
The skills needed to create a website from start to finish
A simple way to save money on expensive web developers and designers
Where to find useful free tools that help you create websites quicker",영어,https://www.udemy.com/course/one-hour-website/
no-code-development,Bubble Visual Programming,Building A LinkedIn Clone With No-Code Using Bubble,모든 수준,"17,000",49000.0,4.5시간 주문형 동영상,"배울 내용
How to build your own professional social network like LinkedIn without writing a single line of code
An overview of Bubble's no-code toolset
How to set up your own custom database
How to register new user accounts
How to create a settings page for users to update their profile information
How to create user-generated posts
How to build a home page feed
How to like & comment on posts
How to display user profile pages
How to send & accept connection requests
How to create company profiles
How to display company profile pages
더 보기",영어,https://www.udemy.com/course/building-a-linkedin-clone-with-no-code-using-bubble/
no-code-development,Salesforce Development,Salesforce Validation Rules - Beginner to Advanced,모든 수준,"19,000",25000.0,3시간 주문형 동영상,"배울 내용
Salesforce Validation Rules
How to make salesforce field mandatory
Criteria based validation rules
Salesforce Validation Functions
Salesforce Validations scenarios and assignments",영어,https://www.udemy.com/course/salesforce-validation-rules/
no-code-development,UiPath Certified RPA Associate (UiRPA),Getting Started With UiPath Robotic Process Automation (RPA),모든 수준,"17,000",23000.0,6.5시간 주문형 동영상,"배울 내용
Understand the fundamentals of Robotic Process Automation (RPA)
Working with UiPath studio for designing RPA
Designing Robots for automation of various workflows involving use of Notepad, Excel file, PDF file, Word File etc.
Perform data scraping from website: Amazon
Controlling Robot using Orchestrator",영어,https://www.udemy.com/course/uipathrpa/
no-code-development,Webflow,Build A Lead-Generating Portfolio Website In 1 Hour (2023),초급자,"17,000",23000.0,1.5시간 주문형 동영상,"배울 내용
The best way to build an portfolio Website that helps you generate new high-paying clients
How to win visitors trust the moment they land on your website and why that's important
How to build a website from scratch without using a single line of code
Creating a website yourself in just a few hours and saving thousands on hiring a developer to do it for you
Learning how to showcase your work in a way which helps you win high-paying clients
Learn how to build an objective driven website which works as the best sales person for your business every day 24/7, 365",영어,https://www.udemy.com/course/build-a-lead-generating-portfolio-website-in-hours-2022/
no-code-development,Niche Website,Build A Lead-Generating Agency Website In 1 Hour (2023),초급자,"17,000",23000.0,1시간 주문형 동영상,"배울 내용
The best way to build an Agency Website that helps you generate new high-paying clients
How to win visitors trust the moment they land on your website and why that's important
How to build a website from scratch without using a single line of code
Creating a website yourself in just a few hours and saving thousands on hiring a developer to do it for you
Learning how to showcase your work in a way which helps you win high-paying clients
Learn how to build an objective driven website which works as the best sales person for your business every day 24/7, 365",영어,https://www.udemy.com/course/build-a-lead-generating-agency-from-scratch-for-free/
no-code-development,WordPress for Ecommerce,Create an Event Booking Website with WordPress,모든 수준,"17,000",23000.0,4시간 주문형 동영상,"배울 내용
Automate an online booking or appointment system online
Create a website that can take bookings online using WordPress
Create a landing page for the booking system
Take payments online",영어,https://www.udemy.com/course/create-an-event-booking-website-with-wordpress/
no-code-development,Bubble Visual Programming,Building A Yelp Clone With No-Code Using Bubble,모든 수준,"17,000",23000.0,3시간 주문형 동영상,"배울 내용
How to build your own review directory like Yelp without writing a single line of code
An overview of Bubble's no-code toolset
How to set-up your own custom database
How to register new user accounts
How to create a settings page for users to update their profile information
How to create a dashboard to edit restaurant details
How to build a home page search function
How to display a list of relevant search results
How to create a dynamic restaurant page
How to create & display user-generated reviews
Additional tips & insights to help on your Bubble journey
더 보기",영어,https://www.udemy.com/course/building-a-yelp-clone-with-no-code-using-bubble/
no-code-development,Mobile App Development,The First Complete Course: Make Mobile App Without Coding,모든 수준,"49,000",,12.5시간 주문형 동영상,"배울 내용
Learn to build mobile apps without code from scratch. No previous experience required
Create both an iOS and Android only by using your computer (PC or Mac)
Mobile app design: How to transform any design into a functional mobile app
How I created 2 apps LIVE in this course (step by step)
How to publish your mobile app to Apple App Store and Google Play Store (step by step process)
Master the fundamentals of Adalo! More than 12 hours of video content!
How to quickly turn your app ideas to life
Build beautifully designed mobile apps",영어,https://www.udemy.com/course/the-first-complete-course-make-mobile-app-without-coding/
no-code-development,WordPress,"WordPress Full guide 2022, develop investment website",모든 수준,"17,000",23000.0,3시간 주문형 동영상,"배울 내용
Master wordPress
Making use of xampp
Database creation/upload
Build a successful paying website
Convert woocommerce plugin to investment website
Learn and Master the use of over 6 plugins
Learn How to publish your local website online
Start making money creating investment websites for their clients",영어,https://www.udemy.com/course/build-investment-website-using-wordpress-woocommerce-2022/
no-code-development,Webflow,Build a Personal Brand Website in only 1 Hour (2023),초급자,"17,000",23000.0,1.5시간 주문형 동영상,"배울 내용
The best way to build a Website for your personal brand to help build your email list and grow your community
How to win visitors trust the moment they land on your website and why that's important
How to build a website from scratch without using a single line of code
Creating a website yourself in just a few hours and saving thousands on hiring a developer to do it for you
Learning how to showcase your work in a way which helps you provide a great user experience for your website traffic
Learn how to build an objective driven website which works hard to sell your personal brand every day, 24/7 365!",영어,https://www.udemy.com/course/the-personal-brand-website-blueprint-course-2022/
